TrOWL,Expressivity,Profile,class_count,obj_property_count,dataproperty_count,indiv_count,datatypes_count,Axioms_count,AxiomsLogical_count,Tbox_size,Abox_size,Rbox_size,Tbox_ratio,Abox_ratio,Rbox_ratio,GCI,PCD,NPCD,GCI_Ratio,PCD_Ratio,NPCD_Ratio,MaxNesting,AvgNesting,ClsDisjoinedRatio,ClsWithNominalsRatio,IndivSameRatio,IndivDiffRatio,NominalsTBoxRatio,Intersection,Union,Existentiel,Universal,LeastCardinality,MostCardinality,ExactCardinality,Complement,OneOf,HasValue,HasSelf,IntersectionR,UnionR,ExistentielR,UniversalR,LeastCardinalityR,MostCardinalityR,ExactCardinalityR,avgValuesCard,LogestMCard,LogestLCard,LogestECard,ComplementR,OneOfR,HasValueR,HasSelfR,MaxACC,OntoCCDensity,InversePropRatio,TransitivePropRatio,ReflexivePropRatio,IrreflexivePropRatio,SymmetricPropRatio,AsymmetricPropRatio,FunctionalPropRatio,InverseFuncPropRatio,HierarchyPropRatio,TransitiveObjectProperty,ObjectPropertyDomain,SubObjectPropertyOf,SubClassOf,ClassAssertion,DataPropertyRange,FunctionalObjectProperty,ObjectPropertyRange,InverseFunctionalObjectProperty,InverseObjectProperties,DisjointClasses,FunctionalDataProperty,AttRichness,RRichness,HC_Max_Sibling,HC_Avg_Sibling,C_TangledClass,C_MaxTangledness,C_CENTRALITY,HC_MAX_DEPTH,HC_Cohesion,HP_Max_Sibling,HP_Avg_Sibling,P_Tangledness,MAX_PTangledness,OP_Cohesion,P_CENTRALITY,HP_MAX_DEPTH,HP_Cohesion,Onto_Cohesion,CyclicClsRatio,CyclicClsCount,UI,EUR,CUR,SymmetricObjectProperty,EquivalentClasses,DataPropertyDomain,ObjectPropertyAssertion,SubPropertyChainOf,DisjointUnion,DifferentIndividuals,EquivalentDataProperties,SameIndividual,EquivalentObjectProperties,DataPropertyAssertion,SubDataPropertyOf,ReflexiveObjectProperty,IrrefexiveObjectProperty,AsymmetricObjectProperty,DisjointObjectProperties
5.717027701406222,AL(D),RL,41,6,8,130,3,231,176,32,130,14,18.182,41.968,7.955,0,32,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.182,73.864,4.545,0,3.409,0,0,0,0,0.195,0.158,12,4.571,0,1,0.301,6,0.149,0,0,0,1,0.001,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.966146739123692,ALUH+(D),DL,36,24,46,56,4,554,449,26,298,125,5.791,14.782,27.84,0,26,0,0,100,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223,4.9,1.559,5.791,24.722,7.795,0,4.454,0,0,0,0,1.278,0.435,7,3.25,0,1,0.172,3,0.118,4,3.5,0,1,0.003,0.162,2,0.051,0.057,1.224,3,0,0,0,0,0,8.241,9.8,0,0,0,0,0,0,31.849,0.668,0,0,0,0
8.2482674474469,ALUO,DL,8,7,0,5319,0,5347,5333,7,5319,7,0.131,1.87,0.131,0,0,7,0,0,100,2,2,0,87.5,0,0,100,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.737,0,0,0.131,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,1,0.036,0,0,0,0.036,0,0,0,0,0,0,0.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.135564891081739,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
5.805134968916488,ALCIQ(D),DL,75,17,2,0,1,205,111,70,0,41,63.063,0,36.937,0,61,6,0,87.143,8.571,6,2.214,20,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,83.333,0,0,0,0,0,0,0,1,0,0,0,0,1,0.086,100,0,0,0,0,0,0,0,0,0,15.315,0,54.955,0,1.802,0,15.315,0,2.703,2.703,0,0.027,0.23,6,3.211,0,1,0.061,5,0.067,0,0,0,1,0.001,0,0,0,0.034,0,0,0,0,0,0,5.405,1.802,0,0,0,0,0,0,0,0,0,0,0,0,0
6.131226489483141,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
6.118097198041348,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
6.616065185132817,ALUHIN+(D),DL,26,6,5,293,3,1875,1839,30,1775,34,1.631,5.248,1.849,0,30,0,0,100,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0.067,100,0,0,0,100,0,0,0,100,0.109,0.326,0.218,1.631,15.933,0.109,0,0.326,0,0.272,0,0,0.192,0.167,7,2.75,0,1,0.283,4,0.207,3,2,0,1,0.006,0.5,2,0.533,0.249,2.521,3,0,0,0,0.218,0,0.109,26.862,0,0,0,0,0,0,53.725,0.163,0,0,0,0
9.60951909544164,SH(D),DL,91227,123,4,0,1,219091,127737,127500,0,237,99.814,0,0.186,32,115457,11777,0.025,90.555,9.237,267,3.061,0.023,0,0,0,0,12034,65,74861,0,0,0,0,0,0,0,0,13.839,0.075,86.087,0,0,0,0,0,0,0,0,0,0,0,0,133,0.005,0,4.11,0,0,0,0,0,0,20.837,0.002,0.083,0.013,90.416,0,0.003,0,0.081,0,0,0.153,0,0,0.002,2622,6.956,0.004,6,-0.893,14,0,2,1.417,0,1,0,0.023,6,0.007,0.002,0,0,33,0,0,0,9.245,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0
5.697093486505405,ALHI+,RL,24,13,0,13,0,151,114,63,25,26,55.263,19.237,22.807,0,63,0,0,100,0,2,1.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,4.386,2.632,55.263,11.404,0,0,12.281,0,1.754,0,0,0,0.182,14,2.625,4.167,5,0.462,0,0,1,1,0,1,0.005,0.152,0,0,0.005,0,0,0,0,0,0,0,0,10.526,0,0,0,0,0,0,0,0,0,0,0,0
11.9747709065145,ALERI+,DL,142884,9,0,0,0,3280799,3137907,3137899,0,8,100,0,0,0,3137899,0,0,100,0,3,3,0,0,0,0,0,0,0,3137899,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0.143,2,0.071,0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.69035945432406,ALF(D),RL,27,5,27,0,1,176,117,21,0,96,17.949,0,82.051,0,21,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.274,0,17.949,0,23.077,4.274,4.274,0,0,0,23.077,1,0.192,21,21,0,1,0.808,2,0.12,0,0,0,1,0.006,0,0,0,0.063,0.714,1,0,0,0,0,0,23.077,0,0,0,0,0,0,0,0,0,0,0,0,0
6.135564891081739,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
7.237778191923443,ALE,DL,5352,3,0,0,0,24905,19550,6373,13177,0,32.598,0.345,0,0,6373,0,0,100,0,3,2.389,0,0,0,0,0,0,0,2479,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.389,0,0,0,0,0,0,0,0,0,0,0,0,32.598,67.402,0,0,0,0,0,0,0,0,0,215,4.658,0.037,3,0.04,9,0.001,0,0,0,1,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.266626182986775,SHI,DL,87277,30,0,0,0,284468,197161,197138,0,23,99.988,0,0.012,219,196579,71,0.111,99.716,0.036,7,2.464,0.008,0,0,0,0,290,0,90969,0,0,0,0,0,0,0,0,0.318,0,99.682,0,0,0,0,0,0,0,0,0,0,0,0,3,0.154,0,41.478,0,0,0,0,0,0,41.586,0.005,0,0.005,99.839,0,0,0,0,0,0,0.003,0,0,0,22709,3.283,0.002,4,-2.037,12,0,3,1.5,0,1,0,0.126,3,0.048,0.024,0,0,0,0,0,0.003,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.516847762693597,SRIQ,DL,63848,115,0,0,0,1936884,1872922,1872779,0,143,99.992,0,0.008,3071,1849780,10701,0.164,98.772,0.571,9,2.995,0.365,0,0,0,0,3053,18,1857227,0,0,0,28,0,0,0,0,0.164,0.001,99.833,0,0,0,0,0,0,0,2,0,0,0,0,4,0.248,0.561,0.541,0,0,0,0,0,0,99.841,0.001,0.001,0.002,99.248,0,0,0,0.001,0,0.001,0.014,0,0,0,532,4.591,0.011,8,-0.155,32,0,7,1.433,1.739,3,0,0.056,3,0.014,0.005,0,2,0,0,0,0,0.73,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0
7.496652438168283,ALEHI+,DL,8216,8,0,0,0,23883,15659,15652,0,7,99.955,0,0.045,500,13622,0,3.194,87.03,0,6,2.184,0,0,0,0,0,500,0,1876,0,0,0,0,0,0,0,0,21.044,0,78.956,0,0,0,0,0,0,0,0,0,0,0,0,2,0.076,46.535,46.535,0,0,0,0,0,0,52.719,0.019,0,0.019,96.762,0,0,0,0,0,0.006,0,0,0,0,106,3.831,0.061,7,0.013,15,0.015,2,1.5,0,1,0,0.238,2,0.214,0.115,0,0,0,0,0,0,3.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.424858580213442,SHI,DL,42720,94,0,0,0,115519,72705,72615,0,90,99.876,0,0.124,219,72127,0,0.302,99.328,0,7,2.775,0.016,0,0,0,0,219,0,55818,0,0,0,0,0,0,0,0,0.391,0,99.609,0,0,0,0,0,0,0,0,0,0,0,0,3,0.257,0,40.397,0,0,0,0,0,0,26.912,0.029,0,0.088,99.568,0,0,0,0,0,0,0.007,0,0,0,13785,32.261,0.005,3,0.323,12,0,7,2.462,1.064,2,0,0.062,4,0.035,0.017,0,0,0,0,0,0.007,0.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7580945044277305,ALCHIQ(D),DL,420,18,3,1,0,1267,827,801,1,25,96.856,0.015,3.023,6,635,54,0.749,79.276,6.742,15,2.692,11.667,0,0,0,0,63,20,330,53,8,0,0,1,0,0,0,13.263,4.211,69.474,11.158,1.684,0,0,8.906,0,2,0,0.211,0,0,0,12,0.05,95.908,0,0,0,0,0,0,0,48.849,0,0.484,0.484,77.993,0.121,0,0,0.726,0,0.967,11.608,0.363,0.007,0.126,17,3.072,0.477,3,0.039,11,0.022,2,2,0,1,0,0.103,2,0.052,0.025,0.155,4,2,43,0,0,7.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.148468295917647,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
5.771441123130016,ALCHIF(D),DL,28,43,25,2,1,263,168,25,3,140,14.881,1.063,83.333,2,13,7,8,52,28,2,2,14.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.833,5.357,9.524,0.595,13.69,0.595,24.405,4.762,2.381,2.381,1.786,0.893,0.682,4,2.143,3.704,2,0.12,2,0.085,4,2.25,2.326,2,0.005,0.089,3,0.029,0.04,12.971,31,0,0,0,0,2.976,8.929,1.19,0,0,0,0,0,0,0,0.595,0,0,0,0
9.199380531739841,SHI,DL,79196,29,0,0,0,221813,142588,142565,0,23,99.984,0,0.016,219,142077,0,0.154,99.658,0,7,2.471,0.009,0,0,0,0,219,0,66718,0,0,0,0,0,0,0,0,0.327,0,99.673,0,0,0,0,0,0,0,0,0,0,0,0,3,0.157,0,44.316,0,0,0,0,0,0,44.463,0.006,0,0.006,99.827,0,0,0,0,0,0,0.004,0,0,0,22942,3.809,0.003,3,0.919,12,0,3,1.5,0,1,0,0.13,3,0.052,0.026,0,0,0,0,0,0.004,0.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.66988092298052,ALH(D),RL,11,12,17,33,5,152,112,5,58,49,4.464,46.237,43.75,0,5,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.821,8.036,4.464,27.679,3.571,0,1.786,0,0,0,0,1.545,0.286,2,1.667,0,1,0.256,3,0.218,9,9,0,1,0.02,0.818,2,0.273,0.17,0,0,0,0,0,0,0,11.607,10.714,0,0,0,0,0,0,13.393,8.929,0,0,0,0
6.361302477572996,ALE+,DL,822,5,0,4,0,3695,2868,1583,1282,3,55.195,1.559,0.105,0,1583,0,0,100,0,3,2.684,0,0,0,0,0,0,0,1082,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.684,0,76.617,0,0,0,0,0,0,0,0.105,0,0,55.195,44.7,0,0,0,0,0,0,0,0,0,54,6.68,0,1,0.064,7,0.005,0,0,0,1,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.139595967450425,ALEHI+,DL,103899,6,0,0,0,332378,228473,228469,0,4,99.998,0,0.002,0,228194,275,0,99.88,0.12,5,2.475,0,0,0,0,0,275,0,107873,0,0,0,0,0,0,0,0,0.254,0,99.746,0,0,0,0,0,0,0,0,0,0,0,0,2,0.237,0,50.106,0,0,0,0,0,0,50.106,0.001,0,0,99.878,0,0,0,0,0,0,0,0,0,0,19952,3.496,0.002,4,-0.992,3,0,1,1,0,1,0,0.2,2,0.133,0.067,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.126869184114185,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
7.303843225277705,ALUH(D),DL,1588,2529,4504,0,4,25082,16461,771,0,15690,4.684,0,95.316,0,0,1542,0,0,200,144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.494,0,0,0,26.122,0,14.149,0,0,0,0,2.836,0.751,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.684,22.186,0,0,0,0,13.681,0,7.685,0,0,0,0,0,0
5.971261839790462,ALCHOIN(D),DL,50,65,24,8,5,429,291,103,11,177,35.395,1.299,60.825,3,82,1,2.913,79.612,0.971,5,2.388,14,10,0,0,0,1,1,0,13,0,9,15,0,0,0,5,2.273,2.273,0,29.545,0,20.455,0,1.173,1,0,1,0,0,0,11.364,2,0.214,5.405,0,0,0,0,0,0,0,0,0,19.588,2.405,31.271,2.749,7.216,0.344,18.557,0,2.062,3.093,0,0.48,0.433,10,2.615,2.041,2,0.187,3,0.069,3,2.333,0,1,0.001,0.045,2,0.007,0.026,14.26,78,0,0,0,0,1.031,8.247,0,0,0,0,0,0,1.718,1.031,0.687,0,0,0,0
6.645090969505644,ALCHOIF(D),RL,107,94,28,1268,2,6283,6054,116,5798,140,1.916,1.582,2.313,9,102,0,7.759,87.931,0,5,2.086,6.542,3.738,0,0,0.946,2,2,1,0,0,0,0,0,2,0,2,22.222,22.222,11.111,0,0,0,0,0,0,0,0,0,22.222,0,22.222,2,0.039,0,0,0,0,0,0,0,0,0,0,0.132,1.222,1.833,28.394,0.33,0.017,0.132,0,0.033,0.083,0,0.262,0.121,21,3,0.935,2,0.193,8,0.09,10,3.217,0,1,0,0.104,4,0.048,0.046,0.236,1,0,0,0,0.017,0,0.429,24.48,0,0,0,0,0,0,42.897,0,0,0,0,0
6.133398042996649,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
7.52131798019924,ALUF(D),DL,23,2,14,9052,4,63526,63487,22,63435,30,0.035,0.157,0.047,0,22,0,0,100,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.035,14.258,0.022,0,0.003,0,0,0,0.013,0.609,0.083,6,3.143,0,1,0.203,4,0.253,0,0,0,1,0.006,0,0,0,0.129,0,0,0,0,0,0,0,0.008,28.688,0,0,0,0,0,0,56.972,0,0,0,0,0
6.139884552226255,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
6.1092475827643655,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
6.152732694704104,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
6.12029741895095,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
6.703188113240863,ALEHOIN(D),DL,64,25,19,2859,8,7120,7013,81,6850,82,1.155,1.393,1.169,8,65,0,9.877,80.247,0,3,2.025,0,1.562,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,75,0,0,0,0,0,0,0,0,0,0,0,25,1,0.049,0,0,0,0,0,0,0,0,0,0,0.228,0.143,1.041,43.248,0.257,0,0.271,0,0.128,0,0,0.297,0.2,8,2.407,1.587,2,0.099,8,0.128,4,2.5,0,1,0.001,0.145,2,0.067,0.065,0,0,0,0,0,0.029,0.114,0.071,0.784,0,0,0,0,0,0,53.643,0.043,0,0,0,0
7.176254532017144,ALCO,DL,767,1,0,260,0,2249,1481,1192,289,0,80.486,1.318,0,34,734,0,2.852,61.577,0,4,2.008,43.546,4.172,0,0.769,98.462,0,2,3,0,0,0,0,3,32,0,0,0,5,7.5,0,0,0,0,0,0,0,0,7.5,80,0,0,1,0.034,0,0,0,0,0,0,0,0,0,0,0,0,51.857,17.556,0,0,0,0,0,26.401,0,0,0.328,10,1.57,0,1,0.012,36,0.05,0,0,0,1,0,0,0,0,0.05,0,0,0,0,0,0,2.228,0,0,0,0,1.958,0,0,0,0,0,0,0,0,0
8.782936356349264,SROIF,DL,53103,118,0,18,0,154846,101626,101408,2,216,99.785,0,0.213,23891,25293,2856,23.559,24.942,2.816,7,2.365,0.013,0.008,0,44.444,100,219,0,36517,4,0,0,0,0,4,0,0,0.596,0,99.382,0.011,0,0,0,0,0,0,0,0,0.011,0,0,3,0.121,49.352,49.667,0,0,0,0,0,0,99.294,0.022,0.032,0.074,85.443,0,0,0.002,0.023,0,0.023,0.005,0,0,0,16740,2.918,0.004,3,-0.603,12,0,7,2.286,0.855,2,0,0.052,4,0.022,0.007,0,1,0,0,0,0.005,14.338,0,0,0.032,0,0.002,0,0,0,0,0,0,0,0,0
6.208590026096629,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
5.857933154483459,ALUIF(D),DL,79,22,32,9,3,323,190,64,9,117,33.684,2.493,61.579,0,64,0,0,100,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.421,0,33.684,0.526,16.842,3.158,5.263,1.053,1.053,0,11.053,0.405,0.135,20,4.923,0,1,0.242,3,0.047,0,0,0,1,0,0,0,0,0.024,0.303,1,0,0,0,0,0,14.737,4.211,0,0,0,0,0,0,0,0,0,0,0,0
6.1092475827643655,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
6.159095388491933,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
